player_id,full_name,short_name,position,secondary_positions,nationality,birthdate,height_cm,weight_kg,preferred_foot,current_club,club_id,market_value,contract_until,photo_url,last_seen_at,source_meta,metrics,gols,assistencias,xg,passes_precisos_pct,dribles_ganhos,duelos_aereos_ganhos_pct,interceptacoes,desarmes,grandes_chances_criadas,passes_decisivos,finalizacoes_no_alvo,minutos_jogados,jogos
129314,Dr. Vicente Cirino,Nicolas,Laterais,,Inglaterra,1997-05-30,185,80,Left,Real Madrid,842,94.7,2028-12-12,https://example.com/photo.jpg,2026-04-10T12:09:06.325888,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.325888""}","{""gols"": 4, ""assistencias"": 19, ""xg"": 2.39, ""passes_precisos_pct"": 79.1, ""dribles_ganhos"": 57, ""duelos_aereos_ganhos_pct"": 34.8, ""interceptacoes"": 90, ""desarmes"": 96, ""grandes_chances_criadas"": 17, ""passes_decisivos"": 64, ""finalizacoes_no_alvo"": 7, ""minutos_jogados"": 1053, ""jogos"": 31}",4,19,2.39,79.1,57,34.8,90,96,17,64,7,1053,31
210629,Dr. Bryan Cassiano,Lucca,Extremos,,Inglaterra,1999-12-18,186,63,Right,Bayern Munich,6,123.6,2028-01-22,https://example.com/photo.jpg,2026-04-10T12:09:06.325888,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.325888""}","{""gols"": 29, ""assistencias"": 6, ""xg"": 22.6, ""passes_precisos_pct"": 54.5, ""dribles_ganhos"": 91, ""duelos_aereos_ganhos_pct"": 84.2, ""interceptacoes"": 1, ""desarmes"": 29, ""grandes_chances_criadas"": 18, ""passes_decisivos"": 57, ""finalizacoes_no_alvo"": 39, ""minutos_jogados"": 1935, ""jogos"": 38}",29,6,22.6,54.5,91,84.2,1,29,18,57,39,1935,38
896172,Dom da Mata,Bento,Meias-atacantes,,França,2007-05-12,200,93,Ambidextrous,Real Madrid,398,119.7,2028-08-12,https://example.com/photo.jpg,2026-04-10T12:09:06.325888,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.325888""}","{""gols"": 8, ""assistencias"": 16, ""xg"": 13.04, ""passes_precisos_pct"": 90.2, ""dribles_ganhos"": 10, ""duelos_aereos_ganhos_pct"": 58.2, ""interceptacoes"": 4, ""desarmes"": 11, ""grandes_chances_criadas"": 9, ""passes_decisivos"": 10, ""finalizacoes_no_alvo"": 75, ""minutos_jogados"": 2389, ""jogos"": 15}",8,16,13.04,90.2,10,58.2,4,11,9,10,75,2389,15
369144,Vinicius Jesus,Luan,Meias-atacantes,,Brasil,2004-07-13,200,76,Left,Real Madrid,759,51.9,2029-01-25,https://example.com/photo.jpg,2026-04-10T12:09:06.325888,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.325888""}","{""gols"": 25, ""assistencias"": 1, ""xg"": 14.3, ""passes_precisos_pct"": 82.1, ""dribles_ganhos"": 89, ""duelos_aereos_ganhos_pct"": 32.8, ""interceptacoes"": 2, ""desarmes"": 30, ""grandes_chances_criadas"": 5, ""passes_decisivos"": 70, ""finalizacoes_no_alvo"": 48, ""minutos_jogados"": 3092, ""jogos"": 31}",25,1,14.3,82.1,89,32.8,2,30,5,70,48,3092,31
119315,Juan Silva,Erick,Médios,,Brasil,2007-03-03,199,63,Ambidextrous,Real Madrid,191,10.9,2027-09-02,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 4, ""assistencias"": 20, ""xg"": 1.36, ""passes_precisos_pct"": 75.1, ""dribles_ganhos"": 22, ""duelos_aereos_ganhos_pct"": 37.3, ""interceptacoes"": 3, ""desarmes"": 16, ""grandes_chances_criadas"": 14, ""passes_decisivos"": 64, ""finalizacoes_no_alvo"": 9, ""minutos_jogados"": 3312, ""jogos"": 21}",4,20,1.36,75.1,22,37.3,3,16,14,64,9,3312,21
228507,Caleb Costa,Gael,Extremos,,Alemanha,2005-03-28,167,64,Ambidextrous,Botafogo,70,108.9,2028-08-18,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 14, ""assistencias"": 1, ""xg"": 19.03, ""passes_precisos_pct"": 65.9, ""dribles_ganhos"": 14, ""duelos_aereos_ganhos_pct"": 66.2, ""interceptacoes"": 0, ""desarmes"": 2, ""grandes_chances_criadas"": 17, ""passes_decisivos"": 8, ""finalizacoes_no_alvo"": 36, ""minutos_jogados"": 1297, ""jogos"": 32}",14,1,19.03,65.9,14,66.2,0,2,17,8,36,1297,32
34900,Diego Sampaio,Gael Henrique,Laterais,,Brasil,1993-07-15,165,62,Left,Arsenal,258,21.7,2029-11-14,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 4, ""assistencias"": 1, ""xg"": 1.02, ""passes_precisos_pct"": 53.2, ""dribles_ganhos"": 76, ""duelos_aereos_ganhos_pct"": 86.4, ""interceptacoes"": 57, ""desarmes"": 113, ""grandes_chances_criadas"": 1, ""passes_decisivos"": 12, ""finalizacoes_no_alvo"": 4, ""minutos_jogados"": 1268, ""jogos"": 33}",4,1,1.02,53.2,76,86.4,57,113,1,12,4,1268,33
706094,Sr. Henry Cunha,Luiz Felipe,Zagueiros,,Espanha,1990-04-12,196,66,Right,Botafogo,662,109.2,2028-06-25,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 5, ""assistencias"": 3, ""xg"": 1.24, ""passes_precisos_pct"": 90.4, ""dribles_ganhos"": 31, ""duelos_aereos_ganhos_pct"": 64.3, ""interceptacoes"": 21, ""desarmes"": 23, ""grandes_chances_criadas"": 24, ""passes_decisivos"": 51, ""finalizacoes_no_alvo"": 9, ""minutos_jogados"": 1917, ""jogos"": 22}",5,3,1.24,90.4,31,64.3,21,23,24,51,9,1917,22
244553,Raul Moura,Heitor,Volantes,,Espanha,1992-08-01,198,89,Ambidextrous,Botafogo,733,81.9,2029-06-08,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 4, ""assistencias"": 4, ""xg"": 0.08, ""passes_precisos_pct"": 92.7, ""dribles_ganhos"": 8, ""duelos_aereos_ganhos_pct"": 78.3, ""interceptacoes"": 81, ""desarmes"": 30, ""grandes_chances_criadas"": 24, ""passes_decisivos"": 54, ""finalizacoes_no_alvo"": 8, ""minutos_jogados"": 3006, ""jogos"": 28}",4,4,0.08,92.7,8,78.3,81,30,24,54,8,3006,28
290516,Rhavi Câmara,João Gabriel,Goleiro,,Brasil,2004-01-28,179,79,Left,São Paulo,610,53.8,2029-06-21,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 4, ""assistencias"": 0, ""xg"": 1.47, ""passes_precisos_pct"": 67.6, ""dribles_ganhos"": 0, ""duelos_aereos_ganhos_pct"": 48.8, ""interceptacoes"": 2, ""desarmes"": 5, ""grandes_chances_criadas"": 0, ""passes_decisivos"": 0, ""finalizacoes_no_alvo"": 10, ""minutos_jogados"": 544, ""jogos"": 26}",4,0,1.47,67.6,0,48.8,2,5,0,0,10,544,26
544807,José Azevedo,Kaique,Zagueiros,,Alemanha,2008-03-12,178,64,Left,Arsenal,278,74.4,2028-05-07,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 1, ""assistencias"": 18, ""xg"": 1.16, ""passes_precisos_pct"": 73.8, ""dribles_ganhos"": 47, ""duelos_aereos_ganhos_pct"": 72.8, ""interceptacoes"": 65, ""desarmes"": 1, ""grandes_chances_criadas"": 11, ""passes_decisivos"": 69, ""finalizacoes_no_alvo"": 3, ""minutos_jogados"": 2805, ""jogos"": 18}",1,18,1.16,73.8,47,72.8,65,1,11,69,3,2805,18
604808,Vitor Pinto,João Pedro,Zagueiros,,Inglaterra,1999-01-07,196,95,Left,Inter Milan,36,10.5,2029-03-01,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 4, ""assistencias"": 0, ""xg"": 1.18, ""passes_precisos_pct"": 81.5, ""dribles_ganhos"": 98, ""duelos_aereos_ganhos_pct"": 29.4, ""interceptacoes"": 87, ""desarmes"": 105, ""grandes_chances_criadas"": 19, ""passes_decisivos"": 55, ""finalizacoes_no_alvo"": 6, ""minutos_jogados"": 1341, ""jogos"": 10}",4,0,1.18,81.5,98,29.4,87,105,19,55,6,1341,10
586077,Gabriel Fogaça,Benjamim,Zagueiros,,Argentina,2004-06-20,194,76,Right,Arsenal,359,112.4,2029-12-17,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 1, ""assistencias"": 9, ""xg"": 0.46, ""passes_precisos_pct"": 73.9, ""dribles_ganhos"": 41, ""duelos_aereos_ganhos_pct"": 71.2, ""interceptacoes"": 16, ""desarmes"": 97, ""grandes_chances_criadas"": 24, ""passes_decisivos"": 54, ""finalizacoes_no_alvo"": 10, ""minutos_jogados"": 1854, ""jogos"": 14}",1,9,0.46,73.9,41,71.2,16,97,24,54,10,1854,14
55716,Carlos Eduardo Vasconcelos,Pedro Lucas,Extremos,,França,2007-03-14,173,89,Right,Bayern Munich,66,109.9,2030-06-16,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 18, ""assistencias"": 16, ""xg"": 0.92, ""passes_precisos_pct"": 51.5, ""dribles_ganhos"": 52, ""duelos_aereos_ganhos_pct"": 79.2, ""interceptacoes"": 17, ""desarmes"": 19, ""grandes_chances_criadas"": 5, ""passes_decisivos"": 42, ""finalizacoes_no_alvo"": 50, ""minutos_jogados"": 2738, ""jogos"": 17}",18,16,0.92,51.5,52,79.2,17,19,5,42,50,2738,17
748592,Henrique Rios,Leandro,Meias-atacantes,,Inglaterra,1998-02-24,173,95,Ambidextrous,Bayern Munich,529,142.8,2030-06-09,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 29, ""assistencias"": 9, ""xg"": 21.8, ""passes_precisos_pct"": 94.5, ""dribles_ganhos"": 69, ""duelos_aereos_ganhos_pct"": 45.6, ""interceptacoes"": 5, ""desarmes"": 24, ""grandes_chances_criadas"": 2, ""passes_decisivos"": 0, ""finalizacoes_no_alvo"": 44, ""minutos_jogados"": 2069, ""jogos"": 32}",29,9,21.8,94.5,69,45.6,5,24,2,0,44,2069,32
315346,Davi Santos,Bruno,Extremos,,Brasil,2000-02-25,199,66,Left,Bayern Munich,657,52.3,2027-05-29,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 8, ""assistencias"": 2, ""xg"": 24.51, ""passes_precisos_pct"": 53.4, ""dribles_ganhos"": 59, ""duelos_aereos_ganhos_pct"": 22.0, ""interceptacoes"": 19, ""desarmes"": 18, ""grandes_chances_criadas"": 12, ""passes_decisivos"": 55, ""finalizacoes_no_alvo"": 48, ""minutos_jogados"": 2128, ""jogos"": 30}",8,2,24.51,53.4,59,22.0,19,18,12,55,48,2128,30
206213,Arthur Pacheco,Fernando,Laterais,,Inglaterra,1997-04-08,198,83,Ambidextrous,Real Madrid,389,42.5,2027-09-25,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 1, ""assistencias"": 20, ""xg"": 0.89, ""passes_precisos_pct"": 61.1, ""dribles_ganhos"": 98, ""duelos_aereos_ganhos_pct"": 63.1, ""interceptacoes"": 71, ""desarmes"": 55, ""grandes_chances_criadas"": 5, ""passes_decisivos"": 11, ""finalizacoes_no_alvo"": 3, ""minutos_jogados"": 711, ""jogos"": 31}",1,20,0.89,61.1,98,63.1,71,55,5,11,3,711,31
63391,Heitor Abreu,Josué,Volantes,,Alemanha,1994-06-14,184,83,Left,Flamengo,580,22.3,2028-07-22,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 4, ""assistencias"": 8, ""xg"": 2.81, ""passes_precisos_pct"": 88.4, ""dribles_ganhos"": 98, ""duelos_aereos_ganhos_pct"": 34.5, ""interceptacoes"": 22, ""desarmes"": 24, ""grandes_chances_criadas"": 22, ""passes_decisivos"": 32, ""finalizacoes_no_alvo"": 10, ""minutos_jogados"": 1521, ""jogos"": 12}",4,8,2.81,88.4,98,34.5,22,24,22,32,10,1521,12
183392,Marcos Vinicius Leão,Kaique,Zagueiros,,Brasil,2006-07-18,194,92,Right,Botafogo,51,140.9,2030-10-21,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 5, ""assistencias"": 3, ""xg"": 0.49, ""passes_precisos_pct"": 92.3, ""dribles_ganhos"": 85, ""duelos_aereos_ganhos_pct"": 53.0, ""interceptacoes"": 11, ""desarmes"": 115, ""grandes_chances_criadas"": 8, ""passes_decisivos"": 78, ""finalizacoes_no_alvo"": 14, ""minutos_jogados"": 3047, ""jogos"": 13}",5,3,0.49,92.3,85,53.0,11,115,8,78,14,3047,13
507996,Dr. Luiz Henrique Moura,Fernando,Zagueiros,,Inglaterra,1990-08-20,179,91,Right,Flamengo,450,109.7,2028-02-15,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 4, ""assistencias"": 11, ""xg"": 1.15, ""passes_precisos_pct"": 66.3, ""dribles_ganhos"": 97, ""duelos_aereos_ganhos_pct"": 73.5, ""interceptacoes"": 94, ""desarmes"": 93, ""grandes_chances_criadas"": 14, ""passes_decisivos"": 65, ""finalizacoes_no_alvo"": 8, ""minutos_jogados"": 2757, ""jogos"": 10}",4,11,1.15,66.3,97,73.5,94,93,14,65,8,2757,10
776365,Enzo Cavalcante,Guilherme,Centroavantes,,Espanha,1994-01-14,183,76,Left,Real Madrid,330,62.5,2030-10-07,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 21, ""assistencias"": 10, ""xg"": 4.12, ""passes_precisos_pct"": 55.8, ""dribles_ganhos"": 13, ""duelos_aereos_ganhos_pct"": 73.8, ""interceptacoes"": 4, ""desarmes"": 22, ""grandes_chances_criadas"": 24, ""passes_decisivos"": 2, ""finalizacoes_no_alvo"": 33, ""minutos_jogados"": 2236, ""jogos"": 10}",21,10,4.12,55.8,13,73.8,4,22,24,2,33,2236,10
202474,Rafael Dias,Rodrigo,Meias-atacantes,,Alemanha,1994-12-23,191,87,Left,Man City,38,115.3,2027-11-15,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 22, ""assistencias"": 7, ""xg"": 20.58, ""passes_precisos_pct"": 53.5, ""dribles_ganhos"": 42, ""duelos_aereos_ganhos_pct"": 65.7, ""interceptacoes"": 8, ""desarmes"": 0, ""grandes_chances_criadas"": 7, ""passes_decisivos"": 24, ""finalizacoes_no_alvo"": 56, ""minutos_jogados"": 2004, ""jogos"": 15}",22,7,20.58,53.5,42,65.7,8,0,7,24,56,2004,15
535382,Heitor Viana,Mateus,Laterais,,Alemanha,1995-10-06,172,71,Left,Botafogo,748,76.6,2027-09-11,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 0, ""assistencias"": 16, ""xg"": 1.42, ""passes_precisos_pct"": 73.0, ""dribles_ganhos"": 86, ""duelos_aereos_ganhos_pct"": 43.9, ""interceptacoes"": 91, ""desarmes"": 8, ""grandes_chances_criadas"": 24, ""passes_decisivos"": 3, ""finalizacoes_no_alvo"": 6, ""minutos_jogados"": 2536, ""jogos"": 28}",0,16,1.42,73.0,86,43.9,91,8,24,3,6,2536,28
85725,Igor Câmara,Nicolas,Goleiro,,Brasil,2008-10-08,179,79,Ambidextrous,Botafogo,362,86.1,2029-12-20,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 0, ""assistencias"": 0, ""xg"": 2.27, ""passes_precisos_pct"": 67.9, ""dribles_ganhos"": 0, ""duelos_aereos_ganhos_pct"": 43.1, ""interceptacoes"": 20, ""desarmes"": 27, ""grandes_chances_criadas"": 0, ""passes_decisivos"": 0, ""finalizacoes_no_alvo"": 0, ""minutos_jogados"": 1005, ""jogos"": 34}",0,0,2.27,67.9,0,43.1,20,27,0,0,0,1005,34
390817,Samuel Ribeiro,Kevin,Goleiro,,Espanha,1998-07-29,182,84,Right,Palmeiras,670,53.3,2030-08-10,https://example.com/photo.jpg,2026-04-10T12:09:06.328268,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.328268""}","{""gols"": 0, ""assistencias"": 0, ""xg"": 2.75, ""passes_precisos_pct"": 91.4, ""dribles_ganhos"": 0, ""duelos_aereos_ganhos_pct"": 79.3, ""interceptacoes"": 6, ""desarmes"": 12, ""grandes_chances_criadas"": 0, ""passes_decisivos"": 0, ""finalizacoes_no_alvo"": 1, ""minutos_jogados"": 1205, ""jogos"": 34}",0,0,2.75,91.4,0,79.3,6,12,0,0,1,1205,34
835293,Diogo Vasconcelos,Caio,Laterais,,Espanha,2003-05-06,182,84,Left,São Paulo,505,45.4,2029-11-11,https://example.com/photo.jpg,2026-04-10T12:09:06.329810,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.329810""}","{""gols"": 0, ""assistencias"": 11, ""xg"": 0.88, ""passes_precisos_pct"": 68.1, ""dribles_ganhos"": 84, ""duelos_aereos_ganhos_pct"": 43.0, ""interceptacoes"": 54, ""desarmes"": 103, ""grandes_chances_criadas"": 25, ""passes_decisivos"": 19, ""finalizacoes_no_alvo"": 9, ""minutos_jogados"": 1442, ""jogos"": 30}",0,11,0.88,68.1,84,43.0,54,103,25,19,9,1442,30
350704,Benjamim Montenegro,Samuel,Laterais,,Alemanha,2004-01-29,188,81,Ambidextrous,Botafogo,33,50.3,2030-12-30,https://example.com/photo.jpg,2026-04-10T12:09:06.329810,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.329810""}","{""gols"": 3, ""assistencias"": 20, ""xg"": 2.86, ""passes_precisos_pct"": 81.0, ""dribles_ganhos"": 0, ""duelos_aereos_ganhos_pct"": 50.0, ""interceptacoes"": 12, ""desarmes"": 30, ""grandes_chances_criadas"": 11, ""passes_decisivos"": 39, ""finalizacoes_no_alvo"": 7, ""minutos_jogados"": 3280, ""jogos"": 14}",3,20,2.86,81.0,0,50.0,12,30,11,39,7,3280,14
658783,Dante Aragão,Bernardo,Laterais,,Inglaterra,2009-01-20,184,80,Right,Flamengo,753,131.8,2028-12-21,https://example.com/photo.jpg,2026-04-10T12:09:06.329810,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.329810""}","{""gols"": 0, ""assistencias"": 10, ""xg"": 1.41, ""passes_precisos_pct"": 72.0, ""dribles_ganhos"": 41, ""duelos_aereos_ganhos_pct"": 66.8, ""interceptacoes"": 43, ""desarmes"": 8, ""grandes_chances_criadas"": 22, ""passes_decisivos"": 0, ""finalizacoes_no_alvo"": 0, ""minutos_jogados"": 1823, ""jogos"": 38}",0,10,1.41,72.0,41,66.8,43,8,22,0,0,1823,38
536873,Matheus Rodrigues,Léo,Centroavantes,,França,2009-03-23,187,63,Right,Inter Milan,8,135.1,2029-08-03,https://example.com/photo.jpg,2026-04-10T12:09:06.329810,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.329810""}","{""gols"": 1, ""assistencias"": 20, ""xg"": 6.14, ""passes_precisos_pct"": 87.5, ""dribles_ganhos"": 77, ""duelos_aereos_ganhos_pct"": 57.1, ""interceptacoes"": 11, ""desarmes"": 13, ""grandes_chances_criadas"": 6, ""passes_decisivos"": 50, ""finalizacoes_no_alvo"": 15, ""minutos_jogados"": 2367, ""jogos"": 36}",1,20,6.14,87.5,77,57.1,11,13,6,50,15,2367,36
230459,Bento Rezende,João Miguel,Médios,,França,2002-07-14,170,83,Left,Bayern Munich,793,77.9,2028-08-01,https://example.com/photo.jpg,2026-04-10T12:09:06.329810,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.329810""}","{""gols"": 5, ""assistencias"": 11, ""xg"": 1.11, ""passes_precisos_pct"": 81.9, ""dribles_ganhos"": 50, ""duelos_aereos_ganhos_pct"": 66.5, ""interceptacoes"": 11, ""desarmes"": 11, ""grandes_chances_criadas"": 25, ""passes_decisivos"": 7, ""finalizacoes_no_alvo"": 7, ""minutos_jogados"": 3158, ""jogos"": 25}",5,11,1.11,81.9,50,66.5,11,11,25,7,7,3158,25
453168,Gael Sales,Bryan,Goleiro,,Brasil,1998-06-22,176,64,Right,Inter Milan,946,28.8,2027-12-16,https://example.com/photo.jpg,2026-04-10T12:09:06.329810,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.329810""}","{""gols"": 2, ""assistencias"": 0, ""xg"": 2.68, ""passes_precisos_pct"": 62.0, ""dribles_ganhos"": 0, ""duelos_aereos_ganhos_pct"": 63.2, ""interceptacoes"": 20, ""desarmes"": 24, ""grandes_chances_criadas"": 0, ""passes_decisivos"": 0, ""finalizacoes_no_alvo"": 7, ""minutos_jogados"": 3263, ""jogos"": 11}",2,0,2.68,62.0,0,63.2,20,24,0,0,7,3263,11
263387,Vinícius da Costa,Samuel,Laterais,,Brasil,2008-02-17,175,95,Right,Bayern Munich,730,5.0,2027-04-16,https://example.com/photo.jpg,2026-04-10T12:09:06.329810,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.329810""}","{""gols"": 3, ""assistencias"": 0, ""xg"": 0.83, ""passes_precisos_pct"": 71.7, ""dribles_ganhos"": 37, ""duelos_aereos_ganhos_pct"": 36.6, ""interceptacoes"": 0, ""desarmes"": 72, ""grandes_chances_criadas"": 15, ""passes_decisivos"": 25, ""finalizacoes_no_alvo"": 10, ""minutos_jogados"": 1236, ""jogos"": 18}",3,0,0.83,71.7,37,36.6,0,72,15,25,10,1236,18
967650,Yan Pacheco,Benício,Meias-atacantes,,Alemanha,1990-01-20,188,81,Left,Flamengo,910,10.7,2031-01-06,https://example.com/photo.jpg,2026-04-10T12:09:06.329810,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.329810""}","{""gols"": 8, ""assistencias"": 11, ""xg"": 2.49, ""passes_precisos_pct"": 73.0, ""dribles_ganhos"": 11, ""duelos_aereos_ganhos_pct"": 73.1, ""interceptacoes"": 19, ""desarmes"": 9, ""grandes_chances_criadas"": 5, ""passes_decisivos"": 76, ""finalizacoes_no_alvo"": 25, ""minutos_jogados"": 1802, ""jogos"": 22}",8,11,2.49,73.0,11,73.1,19,9,5,76,25,1802,22
270035,Leandro Oliveira,Rael,Centroavantes,,Inglaterra,2008-05-24,192,84,Right,Real Madrid,267,143.3,2028-11-30,https://example.com/photo.jpg,2026-04-10T12:09:06.329810,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.329810""}","{""gols"": 23, ""assistencias"": 0, ""xg"": 5.07, ""passes_precisos_pct"": 64.4, ""dribles_ganhos"": 89, ""duelos_aereos_ganhos_pct"": 28.3, ""interceptacoes"": 9, ""desarmes"": 1, ""grandes_chances_criadas"": 15, ""passes_decisivos"": 5, ""finalizacoes_no_alvo"": 61, ""minutos_jogados"": 3349, ""jogos"": 21}",23,0,5.07,64.4,89,28.3,9,1,15,5,61,3349,21
753152,Vinícius Cassiano,Vinicius,Médios,,Argentina,1997-08-04,183,94,Right,Real Madrid,8,23.1,2027-05-29,https://example.com/photo.jpg,2026-04-10T12:09:06.329810,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.329810""}","{""gols"": 5, ""assistencias"": 14, ""xg"": 1.67, ""passes_precisos_pct"": 78.7, ""dribles_ganhos"": 27, ""duelos_aereos_ganhos_pct"": 64.4, ""interceptacoes"": 1, ""desarmes"": 18, ""grandes_chances_criadas"": 24, ""passes_decisivos"": 5, ""finalizacoes_no_alvo"": 15, ""minutos_jogados"": 1133, ""jogos"": 35}",5,14,1.67,78.7,27,64.4,1,18,24,5,15,1133,35
195008,Sr. Vinícius Borges,Raul,Goleiro,,Espanha,2004-09-02,188,67,Ambidextrous,Bayern Munich,774,133.0,2030-07-08,https://example.com/photo.jpg,2026-04-10T12:09:06.329810,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.329810""}","{""gols"": 3, ""assistencias"": 0, ""xg"": 2.69, ""passes_precisos_pct"": 83.2, ""dribles_ganhos"": 0, ""duelos_aereos_ganhos_pct"": 64.2, ""interceptacoes"": 15, ""desarmes"": 11, ""grandes_chances_criadas"": 0, ""passes_decisivos"": 0, ""finalizacoes_no_alvo"": 4, ""minutos_jogados"": 1029, ""jogos"": 38}",3,0,2.69,83.2,0,64.2,15,11,0,0,4,1029,38
329791,Davi Casa Grande,Ravy,Meias-atacantes,,Brasil,1995-02-01,189,76,Left,Arsenal,192,139.2,2028-06-25,https://example.com/photo.jpg,2026-04-10T12:09:06.329810,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.329810""}","{""gols"": 13, ""assistencias"": 5, ""xg"": 6.09, ""passes_precisos_pct"": 62.0, ""dribles_ganhos"": 79, ""duelos_aereos_ganhos_pct"": 24.1, ""interceptacoes"": 13, ""desarmes"": 12, ""grandes_chances_criadas"": 7, ""passes_decisivos"": 37, ""finalizacoes_no_alvo"": 63, ""minutos_jogados"": 3003, ""jogos"": 29}",13,5,6.09,62.0,79,24.1,13,12,7,37,63,3003,29
710437,Fernando Garcia,Joaquim,Meias-atacantes,,Alemanha,1991-01-11,165,76,Right,Inter Milan,177,26.6,2028-12-11,https://example.com/photo.jpg,2026-04-10T12:09:06.330864,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.330864""}","{""gols"": 28, ""assistencias"": 8, ""xg"": 12.62, ""passes_precisos_pct"": 68.2, ""dribles_ganhos"": 12, ""duelos_aereos_ganhos_pct"": 43.0, ""interceptacoes"": 1, ""desarmes"": 16, ""grandes_chances_criadas"": 25, ""passes_decisivos"": 23, ""finalizacoes_no_alvo"": 44, ""minutos_jogados"": 1602, ""jogos"": 23}",28,8,12.62,68.2,12,43.0,1,16,25,23,44,1602,23
